lani|100|6.3|6.3|3299|6
lani|100|4.46|4.46|3299|7
lani|100|40.39|40.39|3299|8
lani|100|12.98|12.98|3299|28
lani|100|20.56|20.56|3299|46
mcbrown|100|6.3|6.3|3184|6
mcbrown|100|4.46|4.46|3184|7
mcbrown|100|40.39|40.39|3184|8
mcbrown|100|12.98|12.98|3184|28
moddym|100|6.3|6.3|2635|6
moddym|100|4.46|4.46|2635|7
moddym|100|40.39|40.39|2635|8
moddym|100|12.98|12.98|2635|28
moddym|100|20.56|20.56|2635|46
mcbrown|100|20.56|20.56|3184|46
nbach|100|4.46|4.46|80730|7
nbach|100|40.39|40.39|80730|8
nbach|100|12.98|12.98|80730|28
nbach|100|20.56|20.56|80730|46
prybski|19.32|12.98|2.51|81071|28
prybski|43.18|20.56|8.88|81054|46
prybski|37.5|20.56|7.71|56680|46
prybski|19.32|20.56|3.97|81071|46
rak|100|6.64|6.64|79987|1
rak|100|6.3|6.3|79987|6
mcbrown|100|6.64|6.64|3184|1
rak|100|4.46|4.46|79987|7
rak|100|40.39|40.39|79987|8
rak|100|12.98|12.98|79987|28
rak|100|20.56|20.56|79987|46
ralf|60|6.64|3.98|81047|1
ralf|25|6.64|1.66|3830|1
pcuadra|3.5|6.64|.23|80678|1
ghio|12.5|40.39|5.05|3824|8
ghio|12.5|6.64|.83|3824|1
ghio|12.5|12.98|1.62|3824|28
ghio|12.5|20.56|2.57|3824|46
cbs|10|6.3|.63|16460|6
cbs|70|4.46|3.12|16463|7
cbs|20|4.46|.89|16459|7
cbs|10|4.46|.45|16460|7
cbs|70|40.39|28.27|16463|8
cbs|20|40.39|8.08|16459|8
cbs|10|40.39|4.04|16460|8
cbs|70|12.98|9.09|16463|28
cbs|20|12.98|2.6|16459|28
cbs|10|12.98|1.29|16460|28
cbs|70|20.56|14.39|16463|46
cbs|20|20.56|4.11|16459|46
cbs|10|20.56|2.06|16460|46
mja|2.9|6.64|.19|16460|1
mja|1.5|6.64|.1|16459|1
mja|.6|6.64|.04|16458|1
mja|2.9|12.98|.38|16460|28
mja|1.5|12.98|.19|16459|28
mja|.6|12.98|.08|16458|28
mja|2.9|6.3|.18|16460|6
mja|1.5|6.3|.09|16459|6
mja|.6|6.3|.05|16458|6
mja|2.9|4.46|.13|16460|7
mja|1.5|4.46|.07|16459|7
mja|.6|4.46|.02|16458|7
mja|2.9|20.56|.6|16460|46
mja|1.5|20.56|.31|16459|46
mja|.6|20.56|.12|16458|46
mja|2.9|40.39|1.17|16460|8
mja|1.5|40.39|.61|16459|8
mja|.6|40.39|.24|16458|8
marzuki|1|20.56|.21|16933|46
ralf|15|6.64|1|52076|1
ttakahas|100|6.3|6.3|3825|6
dsy|30|6.3|1.89|47641|6
jaroot|30|6.3|1.89|4122|6
jaroot|30|4.46|1.34|4122|7
jaroot|30|40.39|12.12|4122|8
asong|100|6.64|6.64|3879|1
jaroot|30|12.98|3.89|4122|28
jaroot|30|20.56|6.17|4122|46
dsy|30|4.46|1.34|47641|7
dsy|30|40.39|12.12|47641|8
dsy|30|12.98|3.89|47641|28
dsy|30|20.56|6.17|47641|46
ttakahas|100|4.46|4.46|3825|7
ralf|60|6.3|3.78|81047|6
ralf|25|6.3|1.58|3830|6
ralf|15|6.3|.94|52076|6
ralf|60|4.46|2.68|81047|7
ralf|25|4.46|1.12|3830|7
ttakahas|100|40.39|40.39|3825|8
deano|3.5|6.64|.23|61924|1
deano|3.5|6.3|.22|61924|6
deano|3.5|4.46|.16|61924|7
deano|3.5|40.39|1.41|61924|8
deano|3.5|12.98|.45|61924|28
deano|3.5|20.56|.72|61924|46
koswald|100|40.39|40.39|3704|8
koswald|100|12.98|12.98|3704|28
romuald|3.5|6.64|.23|50184|1
romuald|3.5|6.3|.22|50184|6
romuald|3.5|4.46|.16|50184|7
romuald|3.5|40.39|1.41|50184|8
romuald|3.5|12.98|.45|50184|28
romuald|3.5|20.56|.72|50184|46
koswald|100|6.3|6.3|3704|6
koswald|100|4.46|4.46|3704|7
koswald|100|20.56|20.56|3704|46
yh|100|6.64|6.64|59343|1
yh|100|6.3|6.3|59343|6
yan|100|6.64|6.64|5837|1
yan|100|6.3|6.3|5837|6
yan|100|4.46|4.46|5837|7
yh|100|4.46|4.46|59343|7
yh|100|40.39|40.39|59343|8
yh|100|12.98|12.98|59343|28
yh|100|20.56|20.56|59343|46
yan|100|40.39|40.39|5837|8
yan|100|12.98|12.98|5837|28
yan|100|20.56|20.56|5837|46
pv|50|6.64|3.32|16451|1
pv|50|6.64|3.32|16471|1
pv|50|6.3|3.15|16451|6
pv|50|6.3|3.15|16471|6
pv|50|4.46|2.23|16451|7
pv|50|4.46|2.23|16471|7
pv|50|40.39|20.2|16451|8
pv|50|40.39|20.19|16471|8
pv|50|12.98|6.49|16451|28
ttakahas|100|12.98|12.98|3825|28
ttakahas|100|20.56|20.56|3825|46
rhoff|50|6.64|3.32|4954|1
iroll|100|20.56|20.56|65102|46
pagani|100|12.98|12.98|52187|28
jyelon|100|6.64|6.64|48945|1
pagani|100|20.56|20.56|52187|46
jhill|100|6.64|6.64|52187|1
jhill|100|6.3|6.3|52187|6
jhill|100|4.46|4.46|52187|7
jhill|100|40.39|40.39|52187|8
jhill|100|12.98|12.98|52187|28
jhill|100|20.56|20.56|52187|46
cunha|24.58|6.64|1.63|52187|1
cunha|24.58|6.3|1.55|52187|6
cunha|24.58|4.46|1.1|52187|7
cunha|24.58|40.39|9.93|52187|8
cunha|24.58|12.98|3.19|52187|28
pausch|91.54|6.64|6.08|3829|1
pausch|8.46|6.64|.56|3827|1
pausch|91.54|6.3|5.77|3829|6
pausch|8.46|6.3|.53|3827|6
mhunter|12.5|40.39|5.05|3824|8
mhunter|12.5|6.64|.83|3824|1
mhunter|12.5|12.98|1.62|3824|28
mhunter|12.5|20.56|2.57|3824|46
pausch|91.54|4.46|4.08|3829|7
cunha|24.58|20.56|5.05|52187|46
pausch|8.46|4.46|.38|3827|7
pausch|91.54|40.39|36.97|3829|8
pausch|8.46|40.39|3.42|3827|8
pausch|91.54|12.98|11.88|3829|28
pausch|8.46|12.98|1.1|3827|28
pausch|91.54|20.56|18.82|3829|46
pausch|8.46|20.56|1.74|3827|46
pbarnum|100|6.64|6.64|48979|1
pbarnum|100|6.3|6.3|48979|6
aaskan|100|6.64|6.64|3269|1
pbarnum|100|4.46|4.46|48979|7
glewis|50|6.64|3.32|4122|1
dbohus|100|12.98|12.98|78749|28
dbohus|100|20.56|20.56|78749|46
marcella|65|6.3|4.1|3823|6
marcella|35|6.3|2.2|4200|6
marcella|65|4.46|2.9|3823|7
marcella|35|4.46|1.56|4200|7
marcella|65|40.39|26.25|3823|8
marcella|35|40.39|14.14|4200|8
marcella|65|12.98|8.44|3823|28
pbarnum|100|40.39|40.39|48979|8
pbarnum|100|12.98|12.98|48979|28
pbarnum|100|20.56|20.56|48979|46
tjochem|1|6.3|.06|2213|6
marcella|35|12.98|4.54|4200|28
marcella|65|20.56|13.36|3823|46
marcella|35|20.56|7.2|4200|46
pbennett|100|6.64|6.64|80643|1
pbennett|100|6.3|6.3|80643|6
tjochem|1|4.46|.04|2213|7
tjochem|1|40.39|.4|2213|8
tjochem|1|12.98|.13|2213|28
tjochem|1|20.56|.21|2213|46
pbennett|100|4.46|4.46|80643|7
pbennett|100|40.39|40.39|80643|8
pbennett|100|12.98|12.98|80643|28
pbennett|100|20.56|20.56|80643|46
osogami|100|6.64|6.64|3825|1
osogami|100|6.3|6.3|3825|6
vkotov|100|6.64|6.64|53438|1
vkotov|100|6.3|6.3|53438|6
vkotov|100|4.46|4.46|53438|7
vkotov|100|40.39|40.39|53438|8
vkotov|100|12.98|12.98|53438|28
vkotov|100|20.56|20.56|53438|46
wme|100|6.64|6.64|16460|1
osogami|100|4.46|4.46|3825|7
osogami|100|40.39|40.39|3825|8
osogami|100|12.98|12.98|3825|28
wme|100|6.3|6.3|16460|6
wme|100|4.46|4.46|16460|7
wme|100|40.39|40.39|16460|8
wme|100|12.98|12.98|16460|28
wme|100|20.56|20.56|16460|46
osogami|100|20.56|20.56|3825|46
hagen|75|6.64|4.98|80731|1
hagen|25|6.64|1.66|72271|1
hagen|75|6.3|4.73|80731|6
hagen|25|6.3|1.57|72271|6
hagen|75|4.46|3.35|80731|7
hagen|25|4.46|1.11|72271|7
hagen|75|40.39|30.29|80731|8
hagen|25|40.39|10.1|72271|8
shigemi|100|6.64|6.64|2215|1
hagen|75|20.56|15.42|80731|46
neelk|60|6.64|3.98|80787|1
shigemi|100|6.3|6.3|2215|6
shigemi|100|4.46|4.46|2215|7
shigemi|100|40.39|40.39|2215|8
shigemi|100|12.98|12.98|2215|28
shigemi|100|20.56|20.56|2215|46
neelk|40|6.64|2.66|3824|1
neelk|60|6.3|3.78|80787|6
neelk|40|6.3|2.52|3824|6
bobwang|5|6.64|.33|50184|1
bobwang|5|6.3|.32|50184|6
bobwang|5|4.46|.22|50184|7
bobwang|5|40.39|2.02|50184|8
neelk|60|4.46|2.68|80787|7
neelk|40|4.46|1.78|3824|7
bobwang|5|12.98|.65|50184|28
woferry|50|40.39|20.2|2746|8
woferry|50|6.64|3.32|2746|1
woferry|50|12.98|6.49|2746|28
woferry|50|6.3|3.15|2746|6
woferry|50|4.46|2.23|2746|7
woferry|50|20.56|10.28|2746|46
hagen|25|20.56|5.14|72271|46
neelk|60|40.39|24.23|80787|8
neelk|40|40.39|16.16|3824|8
neelk|60|12.98|7.79|80787|28
neelk|40|12.98|5.19|3824|28
neelk|60|20.56|12.34|80787|46
neelk|40|20.56|8.22|3824|46
abpatel|3.5|6.64|.23|2631|1
abpatel|3.5|6.3|.22|2631|6
abpatel|3.5|4.46|.16|2631|7
abpatel|3.5|40.39|1.41|2631|8
abpatel|3.5|12.98|.45|2631|28
abpatel|3.5|20.56|.72|2631|46
jcm|100|6.64|6.64|2635|1
jcm|100|6.3|6.3|2635|6
lgirardo|100|6.64|6.64|3707|1
lgirardo|100|12.98|12.98|3707|28
lgirardo|100|6.3|6.3|3707|6
lgirardo|100|4.46|4.46|3707|7
jcm|100|4.46|4.46|2635|7
jcm|100|40.39|40.39|2635|8
lgirardo|100|20.56|20.56|3707|46
jcm|100|12.98|12.98|2635|28
jcm|100|20.56|20.56|2635|46
isk|100|6.64|6.64|80678|1
isk|100|6.3|6.3|80678|6
isk|100|4.46|4.46|80678|7
isk|100|40.39|40.39|80678|8
isk|100|12.98|12.98|80678|28
isk|100|20.56|20.56|80678|46
fslick|60|6.64|3.98|80678|1
fslick|60|6.3|3.78|80678|6
fslick|60|4.46|2.68|80678|7
fslick|60|40.39|24.23|80678|8
fslick|60|12.98|7.79|80678|28
fslick|60|20.56|12.34|80678|46
pranjali|3.5|6.64|.23|19264|1
pranjali|3.5|6.3|.22|19264|6
pranjali|3.5|4.46|.16|19264|7
pranjali|3.5|40.39|1.41|19264|8
pranjali|3.5|12.98|.45|19264|28
pranjali|3.5|20.56|.72|19264|46
petel|67|6.64|4.45|56680|1
petel|33|6.64|2.19|80801|1
petel|67|6.3|4.22|56680|6
petel|33|6.3|2.08|80801|6
petel|67|4.46|2.99|56680|7
petel|33|4.46|1.47|80801|7
petel|67|40.39|27.06|56680|8
petel|33|40.39|13.33|80801|8
petel|67|12.98|8.7|56680|28
petel|33|12.98|4.28|80801|28
petel|67|20.56|13.78|56680|46
petel|33|20.56|6.78|80801|46
pgarimel|100|6.64|6.64|57570|1
pgarimel|100|6.3|6.3|57570|6
pgarimel|100|4.46|4.46|57570|7
pgarimel|100|40.39|40.39|57570|8
pgarimel|100|12.98|12.98|57570|28
pgarimel|100|20.56|20.56|57570|46
prybski|37.5|12.98|4.87|56680|28
katja|1|6.64|.07|4750|1
sboros|50|6.64|3.32|65388|1
sboros|25|6.64|1.66|57290|1
sboros|25|6.64|1.66|61709|1
sboros|50|6.3|3.15|65388|6
sboros|25|6.3|1.58|57290|6
sboros|25|6.3|1.57|61709|6
sboros|50|4.46|2.23|65388|7
sboros|25|4.46|1.12|57290|7
sboros|25|4.46|1.11|61709|7
sboros|50|40.39|20.2|65388|8
jroure|100|6.64|6.64|59925|1
rhoff|50|4.46|2.23|80870|7
rhoff|50|40.39|20.2|4954|8
rhoff|50|40.39|20.19|80870|8
rhoff|50|12.98|6.49|4954|28
rhoff|50|12.98|6.49|80870|28
rhoff|50|20.56|10.28|4954|46
jaburks|1|12.98|.13|59596|28
jaburks|1|20.56|.21|59596|46
jass|1|6.64|.07|59596|1
jass|1|6.3|.06|59596|6
jass|1|4.46|.04|59596|7
jass|1|40.39|.4|59596|8
jass|1|12.98|.13|59596|28
jass|1|20.56|.21|59596|46
jbates|1|6.64|.07|59596|1
jbates|1|6.3|.06|59596|6
jbates|1|4.46|.04|59596|7
jbates|1|40.39|.4|59596|8
jbates|1|12.98|.13|59596|28
jbates|1|20.56|.21|59596|46
jbli|1|6.64|.07|59596|1
jbli|1|6.3|.06|59596|6
jbli|1|4.46|.04|59596|7
jbli|1|40.39|.4|59596|8
jbli|1|12.98|.13|59596|28
jbli|1|20.56|.21|59596|46
jblythe|1|6.64|.07|59596|1
jblythe|1|6.3|.06|59596|6
jblythe|1|4.46|.04|59596|7
jblythe|1|40.39|.4|59596|8
jblythe|1|12.98|.13|59596|28
jblythe|1|20.56|.21|59596|46
jcb|1|6.64|.07|59596|1
jcb|1|6.3|.06|59596|6
jcb|1|4.46|.04|59596|7
jcb|1|40.39|.4|59596|8
jcb|1|12.98|.13|59596|28
jcb|1|20.56|.21|59596|46
jcg|1|6.64|.07|59596|1
jcg|1|6.3|.06|59596|6
jcg|1|4.46|.04|59596|7
jcg|1|40.39|.4|59596|8
jcg|1|12.98|.13|59596|28
jcg|1|20.56|.21|59596|46
katja|1|40.39|.4|4750|8
katja|1|12.98|.13|4750|28
katja|1|4.46|.04|4750|7
katja|1|6.3|.06|4750|6
katja|1|20.56|.21|4750|46
jkbaker|100|20.56|20.56|3833|46
zoubin|100|6.3|6.3|3828|6
zoubin|100|4.46|4.46|3828|7
zoubin|100|40.39|40.39|3828|8
zoubin|100|12.98|12.98|3828|28
zoubin|100|20.56|20.56|3828|46
rhoff|50|20.56|10.28|80870|46
camon|50|6.64|3.32|4140|1
zoubin|100|6.64|6.64|3828|1
camon|50|6.64|3.32|80870|1
camon|50|6.3|3.15|4140|6
camon|50|6.3|3.15|80870|6
camon|50|4.46|2.23|4140|7
camon|50|4.46|2.23|80870|7
camon|50|40.39|20.2|4140|8
gwk|30|6.3|1.89|19266|6
gwk|30|4.46|1.34|19266|7
gwk|30|40.39|12.12|19266|8
gwk|30|12.98|3.89|19266|28
fnm|30|6.64|1.99|61407|1
nwf|59.6|6.64|3.96|61411|1
nwf|59.6|6.3|3.75|61411|6
sherwin|30|6.64|1.99|51274|1
nwf|59.6|4.46|2.66|61411|7
fnm|30|6.3|1.89|61407|6
fnm|30|4.46|1.34|61407|7
fnm|30|40.39|12.12|61407|8
fnm|30|12.98|3.89|61407|28
fnm|30|20.56|6.17|61407|46
nwf|59.6|40.39|24.07|61411|8
nwf|59.6|12.98|7.74|61411|28
nwf|59.6|20.56|12.25|61411|46
pchauhan|5|6.64|.33|59449|1
pchauhan|5|6.3|.32|59449|6
camon|50|40.39|20.19|80870|8
pchauhan|5|4.46|.22|59449|7
pchauhan|5|40.39|2.02|59449|8
pchauhan|5|12.98|.65|59449|28
pchauhan|5|20.56|1.03|59449|46
camon|50|12.98|6.49|4140|28
camon|50|12.98|6.49|80870|28
camon|50|20.56|10.28|4140|46
bcf|1|40.39|.4|3154|8
bcf|1|12.98|.13|3154|28
bcf|1|6.3|.06|3154|6
bcf|1|4.46|.04|3154|7
bcf|1|20.56|.21|3154|46
gwk|30|20.56|6.17|19266|46
camon|50|20.56|10.28|80870|46
bfrankel|1|40.39|.4|2237|8
dmhdm|40|6.64|2.66|4140|1
dmhdm|10|6.64|.66|80870|1
sda|100|6.3|6.3|76628|6
sda|100|4.46|4.46|76628|7
sda|100|40.39|40.39|76628|8
sda|100|12.98|12.98|76628|28
sda|100|20.56|20.56|76628|46
dmhdm|40|6.3|2.52|4140|6
dmhdm|10|6.3|.63|80870|6
sophyan|32.26|6.64|2.14|19650|1
sophyan|32.26|6.3|2.03|19650|6
sophyan|32.26|4.46|1.44|19650|7
sophyan|32.26|40.39|13.03|19650|8
sophyan|32.26|12.98|4.19|19650|28
yano|100|6.64|6.64|3826|1
yano|100|6.3|6.3|3826|6
yano|100|4.46|4.46|3826|7
yano|100|40.39|40.39|3826|8
yano|100|12.98|12.98|3826|28
yano|100|20.56|20.56|3826|46
dmhdm|40|4.46|1.78|4140|7
dmhdm|10|4.46|.45|80870|7
dmhdm|40|40.39|16.16|4140|8
dmhdm|10|40.39|4.04|80870|8
dmhdm|40|12.98|5.19|4140|28
dmhdm|10|12.98|1.3|80870|28
dmhdm|40|20.56|8.22|4140|46
dmhdm|10|20.56|2.06|80870|46
greece|3.5|6.64|.23|80870|1
greece|3.5|6.3|.22|80870|6
greece|3.5|4.46|.16|80870|7
col|100|6.64|6.64|80678|1
col|100|6.3|6.3|80678|6
col|100|4.46|4.46|80678|7
col|100|40.39|40.39|80678|8
col|100|12.98|12.98|80678|28
col|100|20.56|20.56|80678|46
greece|3.5|40.39|1.41|80870|8
greece|3.5|12.98|.45|80870|28
greece|3.5|20.56|.72|80870|46
rm7q|70|6.64|4.65|4140|1
rm7q|30|6.64|1.99|80870|1
rm7q|70|6.3|4.41|4140|6
rm7q|30|6.3|1.89|80870|6
rm7q|70|4.46|3.12|4140|7
rm7q|30|4.46|1.34|80870|7
rm7q|70|40.39|28.27|4140|8
rm7q|30|40.39|12.12|80870|8
rm7q|70|12.98|9.09|4140|28
rm7q|30|12.98|3.89|80870|28
rm7q|70|20.56|14.39|4140|46
rm7q|30|20.56|6.17|80870|46
crm|70|6.64|4.65|4140|1
crm|30|6.64|1.99|80870|1
crm|70|6.3|4.41|4140|6
crm|30|6.3|1.89|80870|6
crm|70|4.46|3.12|4140|7
crm|30|4.46|1.34|80870|7
crm|70|40.39|28.27|4140|8
crm|30|40.39|12.12|80870|8
crm|70|12.98|9.09|4140|28
crm|30|12.98|3.89|80870|28
crm|70|20.56|14.39|4140|46
marilyp|100|6.64|6.64|48766|1
rajatj|30|6.64|1.99|2671|1
crm|30|20.56|6.17|80870|46
marilyp|100|6.3|6.3|48766|6
marilyp|100|4.46|4.46|48766|7
marilyp|100|40.39|40.39|48766|8
marilyp|100|12.98|12.98|48766|28
marilyp|100|20.56|20.56|48766|46
rajatj|30|6.3|1.89|2671|6
rajatj|30|4.46|1.34|2671|7
rajatj|30|40.39|12.12|2671|8
rajatj|30|12.98|3.89|2671|28
manautou|70|6.64|4.65|4140|1
manautou|30|6.64|1.99|80870|1
manautou|70|6.3|4.41|4140|6
manautou|30|6.3|1.89|80870|6
manautou|70|4.46|3.12|4140|7
manautou|30|4.46|1.34|80870|7
rajatj|30|20.56|6.17|2671|46
cpai|30|6.64|1.99|3966|1
pdb2|1|6.64|.07|3299|1
pdb2|1|6.3|.06|3299|6
pdb2|1|4.46|.04|3299|7
pdb2|1|40.39|.4|3299|8
pdb2|1|12.98|.13|3299|28
pdb2|1|20.56|.21|3299|46
pja|1|6.3|.06|47387|6
pja|1|4.46|.04|47387|7
pja|1|40.39|.4|47387|8
pja|1|12.98|.13|47387|28
pja|1|20.56|.21|47387|46
jameslee|27.69|6.64|1.84|6741|1
jameslee|27.69|6.3|1.74|6741|6
jameslee|27.69|4.46|1.23|6741|7
jameslee|27.69|40.39|11.18|6741|8
jameslee|27.69|12.98|3.59|6741|28
jameslee|27.69|20.56|5.69|6741|46
kbagwell|100|6.64|6.64|65809|1
kbagwell|100|6.3|6.3|65809|6
jsmith1|30|6.3|1.89|3966|6
kbagwell|100|4.46|4.46|65809|7
kbagwell|100|40.39|40.39|65809|8
jsmith1|30|4.46|1.34|3966|7
jsmith1|30|40.39|12.12|3966|8
jsmith1|30|12.98|3.89|3966|28
jsmith1|30|20.56|6.17|3966|46
kbagwell|100|12.98|12.98|65809|28
kbagwell|100|20.56|20.56|65809|46
arvindt|100|6.3|6.3|19264|6
arvindt|100|4.46|4.46|19264|7
arvindt|100|40.39|40.39|19264|8
km44|40|4.46|1.78|16475|7
km44|20|4.46|.9|16459|7
km44|40|40.39|16.16|16450|8
km44|40|40.39|16.16|16475|8
km44|20|40.39|8.07|16459|8
km44|40|12.98|5.19|16450|28
km44|40|12.98|5.19|16475|28
km44|20|12.98|2.6|16459|28
tsuruta|100|6.3|6.3|74043|6
km44|40|20.56|8.22|16450|46
tsuruta|100|4.46|4.46|74043|7
tsuruta|100|40.39|40.39|74043|8
tsuruta|100|12.98|12.98|74043|28
km44|40|20.56|8.22|16475|46
tsuruta|100|20.56|20.56|74043|46
km44|20|20.56|4.12|16459|46
kp|100|6.64|6.64|76349|1
kp|100|6.3|6.3|76349|6
jayg|5|6.64|.33|55089|1
jayg|5|6.3|.32|55089|6
jayg|5|4.46|.22|55089|7
jayg|5|40.39|2.02|55089|8
jayg|5|12.98|.65|55089|28
jayg|5|20.56|1.03|55089|46
kp|100|4.46|4.46|76349|7
kp|100|40.39|40.39|76349|8
jp1969|30|6.3|1.89|3833|6
jebeck|30|6.64|1.99|59341|1
jebeck|30|6.3|1.89|59341|6
jebeck|30|4.46|1.34|59341|7
jebeck|30|40.39|12.12|59341|8
kp|100|12.98|12.98|76349|28
rravi|1|6.64|.07|51399|1
rravi|1|6.3|.06|51399|6
rravi|1|4.46|.04|51399|7
rravi|1|40.39|.4|51399|8
rravi|1|12.98|.13|51399|28
rravi|1|20.56|.21|51399|46
jebeck|30|12.98|3.89|59341|28
jebeck|30|20.56|6.17|59341|46
aaronc|3.5|6.64|.23|3825|1
jpsousa|50|6.64|3.32|50364|1
jpsousa|50|6.64|3.32|59343|1
jpsousa|50|6.3|3.15|50364|6
jpsousa|50|6.3|3.15|59343|6
jpsousa|50|4.46|2.23|50364|7
kp|100|20.56|20.56|76349|46
krk|35|6.64|2.32|3827|1
krk|10|6.64|.66|80661|1
krk|5|6.64|.34|70798|1
krk|50|6.3|3.15|80285|6
krk|35|6.3|2.21|3827|6
krk|10|6.3|.63|80661|6
krk|5|6.3|.31|70798|6
krk|50|4.46|2.23|80285|7
krk|35|4.46|1.56|3827|7
krk|10|4.46|.45|80661|7
krk|5|4.46|.22|70798|7
krk|50|40.39|20.2|80285|8
xappe|74.35|6.3|4.68|3824|6
xappe|74.35|4.46|3.32|3824|7
xappe|74.35|40.39|30.03|3824|8
xappe|74.35|12.98|9.65|3824|28
xappe|74.35|20.56|15.29|3824|46
ycl|100|40.39|40.39|2257|8
ycl|100|6.64|6.64|2257|1
ycl|100|12.98|12.98|2257|28
ycl|100|6.3|6.3|2257|6
ycl|100|4.46|4.46|2257|7
ycl|100|20.56|20.56|2257|46
winters|100|40.39|40.39|3824|8
winters|100|6.64|6.64|3824|1
winters|100|12.98|12.98|3824|28
winters|100|6.3|6.3|3824|6
winters|100|4.46|4.46|3824|7
winters|100|20.56|20.56|3824|46
jpsousa|50|4.46|2.23|59343|7
jpsousa|50|40.39|20.2|50364|8
jpsousa|50|40.39|20.19|59343|8
jpsousa|50|12.98|6.49|50364|28
jpsousa|50|12.98|6.49|59343|28
jpsousa|50|20.56|10.28|50364|46
jpsousa|50|20.56|10.28|59343|46
kristen|61.36|4.46|2.74|81033|7
kristen|38.64|4.46|1.72|80844|7
kristen|61.36|40.39|24.78|81033|8
krk|35|40.39|14.14|3827|8
krk|10|40.39|4.04|80661|8
jp1969|50|6.3|3.15|80855|6
jp1969|20|6.3|1.26|77108|6
jp1969|50|4.46|2.23|80855|7
jp1969|30|4.46|1.34|3833|7
jp1969|20|4.46|.89|77108|7
jp1969|50|40.39|20.2|80855|8
jp1969|30|40.39|12.12|3833|8
jp1969|20|40.39|8.07|77108|8
krk|5|40.39|2.01|70798|8
kristen|38.64|40.39|15.61|80844|8
kristen|61.36|12.98|7.96|81033|28
kristen|38.64|12.98|5.02|80844|28
kristen|61.36|20.56|12.62|81033|46
krk|50|12.98|6.49|80285|28
kristen|38.64|20.56|7.94|80844|46
krk|35|12.98|4.54|3827|28
comm|25|6.3|1.58|61407|6
comm|25|4.46|1.12|61407|7
comm|25|40.39|10.1|61407|8
comm|25|12.98|3.25|61407|28
comm|25|20.56|5.14|61407|46
arlcon|100|6.3|6.3|16460|6
arlcon|100|4.46|4.46|16460|7
arlcon|100|40.39|40.39|16460|8
arlcon|100|12.98|12.98|16460|28
krk|10|12.98|1.3|80661|28
krk|5|12.98|.65|70798|28
cdmurray|100|6.64|6.64|3825|1
krk|50|6.64|3.32|80285|1
krk|50|20.56|10.28|80285|46
krk|35|20.56|7.2|3827|46
krk|10|20.56|2.06|80661|46
krk|5|20.56|1.02|70798|46
lblum|42|6.64|2.79|56680|1
lblum|33|6.64|2.19|51399|1
lblum|12.5|6.64|.83|2793|1
arlcon|100|20.56|20.56|16460|46
comm|25|6.64|1.66|61407|1
lblum|12.5|6.64|.83|58849|1
lblum|42|6.3|2.65|56680|6
lblum|33|6.3|2.08|51399|6
lblum|12.5|6.3|.79|2793|6
lblum|12.5|6.3|.78|58849|6
lblum|42|4.46|1.87|56680|7
lblum|33|4.46|1.47|51399|7
lblum|12.5|4.46|.56|2793|7
lblum|12.5|4.46|.56|58849|7
blum|100|6.64|6.64|73713|1
blum|100|6.3|6.3|73713|6
blum|100|4.46|4.46|73713|7
blum|100|40.39|40.39|73713|8
lblum|42|40.39|16.96|56680|8
lblum|33|40.39|13.33|51399|8
lblum|12.5|40.39|5.05|2793|8
jp1969|50|12.98|6.49|80855|28
lblum|12.5|40.39|5.05|58849|8
jp1969|30|12.98|3.89|3833|28
dwendlan|100|6.64|6.64|3825|1
jp1969|20|12.98|2.6|77108|28
jp1969|50|20.56|10.28|80855|46
jp1969|30|20.56|6.17|3833|46
jp1969|20|20.56|4.11|77108|46
jperdue|40.14|6.64|2.67|80903|1
jperdue|16.08|6.64|1.07|80898|1
jperdue|16.08|6.64|1.07|80936|1
jperdue|7.99|6.64|.53|80892|1
jperdue|7.99|6.64|.53|80897|1
jperdue|7.99|6.64|.53|80939|1
jperdue|3.73|6.64|.24|77106|1
jperdue|40.14|6.3|2.53|80903|6
jperdue|16.08|6.3|1.01|80898|6
bethenco|100|6.64|6.64|3825|1
jperdue|16.08|6.3|1.01|80936|6
kami|100|6.64|6.64|3825|1
kavijit|100|6.64|6.64|3825|1
saboutal|100|6.64|6.64|3825|1
crp|100|20.56|20.56|80692|46
jperdue|7.99|6.3|.5|80892|6
jperdue|7.99|6.3|.5|80897|6
jperdue|7.99|6.3|.5|80939|6
jperdue|3.73|6.3|.25|77106|6
jperdue|40.14|4.46|1.79|80903|7
jperdue|16.08|4.46|.72|80898|7
kzm|65|6.64|4.32|16460|1
kzm|20|6.64|1.33|16461|1
kzm|10|6.64|.66|16443|1
kzm|5|6.64|.33|17785|1
kzm|65|6.3|4.1|16460|6
kzm|20|6.3|1.26|16461|6
jperdue|16.08|4.46|.72|80936|7
jperdue|7.99|4.46|.36|80892|7
cks|1|12.98|.13|3154|28
cks|1|20.56|.21|3154|46
jperdue|7.99|4.46|.36|80897|7
jperdue|7.99|4.46|.36|80939|7
jperdue|3.73|4.46|.15|77106|7
jperdue|40.14|40.39|16.21|80903|8
jperdue|16.08|40.39|6.49|80898|8
yeming|100|6.3|6.3|54603|6
yeming|100|4.46|4.46|54603|7
yeming|100|40.39|40.39|54603|8
yeming|100|12.98|12.98|54603|28
yeming|100|20.56|20.56|54603|46
jperdue|16.08|40.39|6.49|80936|8
yeming|100|6.64|6.64|54603|1
facjobs|100|6.3|6.3|16934|6
facjobs|100|4.46|4.46|16934|7
